"activity_id","budget_id","budget_reel","budget_prevu","budget_ecart","pris_activite"
"4332","8136","0","0","0","0"
"4333","4333","0","0","0","0"
"4334","6209","0","0","0","0"
"4335","4335","0","0","0","0"
"4336","4336","0","0","0","0"
"4337","4337","0","0","0","0"
"4338","4338","0","0","0","0"
"4339","7614","0","0","0","0"
"4340","8514","0","0","0","0"
"4341","4341","0","0","0","0"
"4342","4342","0","0","0","0"
"4343","4540","0","0","0","0"
"4344","5605","0","0","0","0"
"4345","4345","0","0","0","0"
"4346","4346","0","0","0","0"
"4347","4347","0","0","0","0"
"4348","4348","0","0","0","0"
"4349","4349","0","0","0","0"
"4350","8729","0","0","0","0"
"4351","4351","0","0","0","0"
"4352","4352","0","0","0","0"
"4353","4353","0","0","0","0"
"4354","4354","0","0","0","0"
"4355","4355","0","0","0","0"
"4356","4930","0","0","0","0"
"4357","4357","0","0","0","0"
"4358","4358","0","0","0","0"
"4359","4359","0","0","0","0"
"4360","8608","0","0","0","0"
"4361","4361","0","0","0","0"
"4362","4362","0","0","0","0"
"4363","6927","0","0","0","0"
"4364","5413","0","0","0","0"
"4365","4365","0","0","0","0"
"4366","8732","0","0","0","0"
"4367","4367","0","0","0","0"
"4368","7108","0","0","0","0"
"4369","4369","0","0","0","0"
"4370","4370","0","0","0","0"
"4371","4371","0","0","0","0"
"4372","4372","0","0","0","0"
"4373","4373","0","0","0","0"
"4374","4374","0","0","0","0"
"4375","6470","0","0","0","0"
"4376","6733","0","0","0","0"
"4377","4377","0","0","0","0"
"4378","6818","0","0","0","0"
"4379","4379","0","0","0","0"
"4380","4380","0","0","0","0"
"4381","4381","0","0","0","0"
"4382","4382","0","0","0","0"
"4383","4383","0","0","0","0"
"4384","5684","0","0","0","0"
"4385","4385","0","0","0","0"
"4386","4386","0","0","0","0"
"4387","5881","0","0","0","0"
"4388","4818","0","0","0","0"
"4389","4389","0","0","0","0"
"4390","4390","0","0","0","0"
"4391","6281","0","0","0","0"
"4392","6510","0","0","0","0"
"4393","7400","0","0","0","0"
"4394","4394","0","0","0","0"
"4395","4395","0","0","0","0"
"4396","7667","0","0","0","0"
"4397","4397","0","0","0","0"
"4398","6854","0","0","0","0"
"4399","4399","0","0","0","0"
"4400","7772","0","0","0","0"
"4401","4401","0","0","0","0"
"4402","4402","0","0","0","0"
"4403","5106","0","0","0","0"
"4404","4404","0","0","0","0"
"4405","4405","0","0","0","0"
"4406","4406","0","0","0","0"
"4407","8280","0","0","0","0"
"4408","4976","0","0","0","0"
"4409","4409","0","0","0","0"
"4410","4410","0","0","0","0"
"4411","4411","0","0","0","0"
"4412","4412","0","0","0","0"
"4413","4413","0","0","0","0"
"4414","5893","0","0","0","0"
"4415","4415","0","0","0","0"
"4416","4416","0","0","0","0"
"4417","6942","0","0","0","0"
"4418","8362","0","0","0","0"
"4419","4419","0","0","0","0"
"4420","4420","0","0","0","0"
"4421","6126","0","0","0","0"
"4422","4422","0","0","0","0"
"4423","4423","0","0","0","0"
"4424","5856","0","0","0","0"
"4425","7257","0","0","0","0"
"4426","4426","0","0","0","0"
"4427","4427","0","0","0","0"
"4428","4428","0","0","0","0"
"4429","4429","0","0","0","0"
"4430","4430","0","0","0","0"
"4431","7201","0","0","0","0"
"4432","7984","0","0","0","0"
"4433","4433","0","0","0","0"
"4434","5227","0","0","0","0"
"4435","8555","0","0","0","0"
"4436","4436","0","0","0","0"
"4437","5370","0","0","0","0"
"4438","8859","0","0","0","0"
"4439","8763","0","0","0","0"
"4440","4440","0","0","0","0"
"4441","4441","0","0","0","0"
"4442","4442","0","0","0","0"
"4443","4443","0","0","0","0"
"4444","4444","0","0","0","0"
"4445","6539","0","0","0","0"
"4446","4446","0","0","0","0"
"4447","4447","0","0","0","0"
"4448","4448","0","0","0","0"
"4449","4449","0","0","0","0"
"4450","4450","0","0","0","0"
"4451","7959","0","0","0","0"
"4452","4452","0","0","0","0"
"4453","4453","0","0","0","0"
"4454","4454","0","0","0","0"
"4455","8808","0","0","0","0"
"4456","7997","0","0","0","0"
"4457","4457","0","0","0","0"
"4458","5615","0","0","0","0"
"4459","4470","0","0","0","0"
"4460","4460","0","0","0","0"
"4461","4461","0","0","0","0"
"4462","4462","0","0","0","0"
"4463","4463","0","0","0","0"
"4464","7848","0","0","0","0"
"4465","4465","0","0","0","0"
"4466","4466","0","0","0","0"
"4467","6679","0","0","0","0"
"4468","4468","0","0","0","0"
"4469","4469","0","0","0","0"
"4470","4470","0","0","0","0"
"4471","8500","0","0","0","0"
"4472","4472","0","0","0","0"
"4473","4473","0","0","0","0"
"4474","4474","0","0","0","0"
"4475","6596","0","0","0","0"
"4476","4929","0","0","0","0"
"4477","4477","0","0","0","0"
"4478","4478","0","0","0","0"
"4479","4479","0","0","0","0"
"4480","5459","0","0","0","0"
"4481","6611","0","0","0","0"
"4482","4482","0","0","0","0"
"4483","4483","0","0","0","0"
"4484","8199","0","0","0","0"
"4485","4485","0","0","0","0"
"4486","8934","0","0","0","0"
"4487","4487","0","0","0","0"
"4488","4488","0","0","0","0"
"4489","4489","0","0","0","0"
"4490","8519","0","0","0","0"
"4491","4491","0","0","0","0"
"4492","4492","0","0","0","0"
"4493","4738","0","0","0","0"
"4494","4494","0","0","0","0"
"4495","7750","0","0","0","0"
"4496","4496","0","0","0","0"
"4497","8997","0","0","0","0"
"4498","8163","0","0","0","0"
"4499","4499","0","0","0","0"
"4500","4500","0","0","0","0"
"4501","4501","0","0","0","0"
"4502","4502","0","0","0","0"
"4503","4503","0","0","0","0"
"4504","4504","0","0","0","0"
"4505","4505","0","0","0","0"
"4506","4506","0","0","0","0"
"4507","4507","0","0","0","0"
"4508","4508","0","0","0","0"
"4509","4509","0","0","0","0"
"4510","4510","0","0","0","0"
"4511","4511","0","0","0","0"
"4512","4512","0","0","0","0"
"4513","4513","0","0","0","0"
"4514","6383","0","0","0","0"
"4515","4515","0","0","0","0"
"4516","4516","0","0","0","0"
"4517","4517","0","0","0","0"
"4518","4518","0","0","0","0"
"4519","4519","0","0","0","0"
"4520","4520","0","0","0","0"
"4521","8348","0","0","0","0"
"4522","4522","0","0","0","0"
"4523","4523","0","0","0","0"
"4524","4897","0","0","0","0"
"4525","5786","0","0","0","0"
"4526","4526","0","0","0","0"
"4527","4527","0","0","0","0"
"4528","4528","0","0","0","0"
"4529","4529","0","0","0","0"
"4530","4530","0","0","0","0"
"4531","4531","0","0","0","0"
"4532","5030","0","0","0","0"
"4533","4533","0","0","0","0"
"4534","7071","0","0","0","0"
"4535","8059","0","0","0","0"
"4536","4536","0","0","0","0"
"4537","8376","0","0","0","0"
"4538","4538","0","0","0","0"
"4539","4539","0","0","0","0"
"4540","4540","0","0","0","0"
"4541","4541","0","0","0","0"
"4542","4542","0","0","0","0"
"4543","8018","0","0","0","0"
"4544","4544","0","0","0","0"
"4545","4545","0","0","0","0"
"4546","4546","0","0","0","0"
"4547","5249","0","0","0","0"
"4548","4548","0","0","0","0"
"4549","4549","0","0","0","0"
"4550","4550","0","0","0","0"
"4551","7470","0","0","0","0"
"4552","4552","0","0","0","0"
"4553","4553","0","0","0","0"
"4554","4554","0","0","0","0"
"4555","4555","0","0","0","0"
"4556","4556","0","0","0","0"
"4557","4557","0","0","0","0"
"4558","4558","0","0","0","0"
"4559","6878","0","0","0","0"
"4560","4560","0","0","0","0"
"4561","5897","0","0","0","0"
"4562","4562","0","0","0","0"
"4563","6399","0","0","0","0"
"4564","4564","0","0","0","0"
"4565","8269","0","0","0","0"
"4566","4566","0","0","0","0"
"4567","4567","0","0","0","0"
"4568","5592","0","0","0","0"
"4569","6103","0","0","0","0"
"4570","4570","0","0","0","0"
"4571","4571","0","0","0","0"
"4572","4572","0","0","0","0"
"4573","4573","0","0","0","0"
"4574","4574","0","0","0","0"
"4575","4575","0","0","0","0"
"4576","4576","0","0","0","0"
"4577","4577","0","0","0","0"
"4578","4578","0","0","0","0"
"4579","5823","0","0","0","0"
"4580","4580","0","0","0","0"
"4581","7680","0","0","0","0"
"4582","4582","0","0","0","0"
"4583","8783","0","0","0","0"
"4584","4584","0","0","0","0"
"4585","4585","0","0","0","0"
"4586","6613","0","0","0","0"
"4587","4587","0","0","0","0"
"4588","4588","0","0","0","0"
"4589","6395","0","0","0","0"
"4590","4590","0","0","0","0"
"4591","8318","0","0","0","0"
"4592","8835","0","0","0","0"
"4593","4593","0","0","0","0"
"4594","4594","0","0","0","0"
"4595","4595","0","0","0","0"
"4596","4596","0","0","0","0"
"4597","4597","0","0","0","0"
"4598","4598","0","0","0","0"
"4599","4599","0","0","0","0"
"4600","4600","0","0","0","0"
"4601","5283","0","0","0","0"
"4602","4602","0","0","0","0"
"4603","4603","0","0","0","0"
"4604","7124","0","0","0","0"
"4605","4605","0","0","0","0"
"4606","4606","0","0","0","0"
"4607","7999","0","0","0","0"
"4608","5819","0","0","0","0"
"4609","4609","0","0","0","0"
"4610","4610","0","0","0","0"
"4611","4611","0","0","0","0"
"4612","7310","0","0","0","0"
"4613","4613","0","0","0","0"
"4614","7237","0","0","0","0"
"4615","4615","0","0","0","0"
"4616","8954","0","0","0","0"
"4617","4617","0","0","0","0"
"4618","4618","0","0","0","0"
"4619","4619","0","0","0","0"
"4620","4620","0","0","0","0"
"4621","4621","0","0","0","0"
"4622","6366","0","0","0","0"
"4623","5646","0","0","0","0"
"4624","4624","0","0","0","0"
"4625","4625","0","0","0","0"
"4626","4626","0","0","0","0"
"4627","7163","0","0","0","0"
"4628","4628","0","0","0","0"
"4629","7923","0","0","0","0"
"4630","4630","0","0","0","0"
"4631","4631","0","0","0","0"
"4632","4632","0","0","0","0"
"4633","4633","0","0","0","0"
"4634","8625","0","0","0","0"
"4635","4635","0","0","0","0"
"4636","4636","0","0","0","0"
"4637","4637","0","0","0","0"
"4638","4638","0","0","0","0"
"4639","4639","0","0","0","0"
"4640","4640","0","0","0","0"
"4641","4641","0","0","0","0"
"4642","4642","0","0","0","0"
"4643","4643","0","0","0","0"
"4644","4644","0","0","0","0"
"4645","4645","0","0","0","0"
"4646","7344","0","0","0","0"
"4647","4647","0","0","0","0"
"4648","4648","0","0","0","0"
"4649","4649","0","0","0","0"
"4650","4650","0","0","0","0"
"4651","4651","0","0","0","0"
"4652","6182","0","0","0","0"
"4653","8193","0","0","0","0"
"4654","8929","0","0","0","0"
"4655","4655","0","0","0","0"
"4656","4656","0","0","0","0"
"4657","4657","0","0","0","0"
"4658","4658","0","0","0","0"
"4659","4659","0","0","0","0"
"4660","7930","0","0","0","0"
"4661","4777","0","0","0","0"
"4662","4662","0","0","0","0"
"4663","4663","0","0","0","0"
"4664","4664","0","0","0","0"
"4665","4665","0","0","0","0"
"4666","4666","0","0","0","0"
"4667","4667","0","0","0","0"
"4668","4668","0","0","0","0"
"4669","4669","0","0","0","0"
"4670","4670","0","0","0","0"
"4671","4671","0","0","0","0"
"4672","4672","0","0","0","0"
"4673","4673","0","0","0","0"
"4674","7527","0","0","0","0"
"4675","4675","0","0","0","0"
"4676","4676","0","0","0","0"
"4677","4677","0","0","0","0"
"4678","4678","0","0","0","0"
"4679","4679","0","0","0","0"
"4680","4680","0","0","0","0"
"4681","4681","0","0","0","0"
"4682","4682","0","0","0","0"
"4683","6721","0","0","0","0"
"4684","8181","0","0","0","0"
"4685","4685","0","0","0","0"
"4686","4686","0","0","0","0"
"4687","6305","0","0","0","0"
"4688","4688","0","0","0","0"
"4689","8179","0","0","0","0"
"4690","4690","0","0","0","0"
"4691","4691","0","0","0","0"
"4692","8689","0","0","0","0"
"4693","7261","0","0","0","0"
"4694","4694","0","0","0","0"
"4695","5702","0","0","0","0"
"4696","4696","0","0","0","0"
"4697","4697","0","0","0","0"
"4698","8913","0","0","0","0"
"4699","4699","0","0","0","0"
"4700","7908","0","0","0","0"
"4701","4701","0","0","0","0"
"4702","4702","0","0","0","0"
"4703","4703","0","0","0","0"
"4704","5283","0","0","0","0"
"4705","6507","0","0","0","0"
"4706","4706","0","0","0","0"
"4707","4707","0","0","0","0"
"4708","4708","0","0","0","0"
"4709","4709","0","0","0","0"
"4710","7021","0","0","0","0"
"4711","5448","0","0","0","0"
"4712","4712","0","0","0","0"
"4713","4884","0","0","0","0"
"4714","4714","0","0","0","0"
"4715","5738","0","0","0","0"
"4716","4716","0","0","0","0"
"4717","4717","0","0","0","0"
"4718","4718","0","0","0","0"
"4719","8506","0","0","0","0"
"4720","4720","0","0","0","0"
"4721","4721","0","0","0","0"
"4722","4722","0","0","0","0"
"4723","4723","0","0","0","0"
"4724","4724","0","0","0","0"
"4725","7852","0","0","0","0"
"4726","7164","0","0","0","0"
"4727","4727","0","0","0","0"
"4728","4728","0","0","0","0"
"4729","4729","0","0","0","0"
"4730","4730","0","0","0","0"
"4731","4731","0","0","0","0"
"4732","4732","0","0","0","0"
"4733","5668","0","0","0","0"
"4734","4734","0","0","0","0"
"4735","4735","0","0","0","0"
"4736","4736","0","0","0","0"
"4737","4737","0","0","0","0"
"4738","4738","0","0","0","0"
"4739","4739","0","0","0","0"
"4740","4740","0","0","0","0"
"4741","4741","0","0","0","0"
"4742","4742","0","0","0","0"
"4743","6062","0","0","0","0"
"4744","4744","0","0","0","0"
"4745","4745","0","0","0","0"
"4746","4746","0","0","0","0"
"4747","7439","0","0","0","0"
"4748","5328","0","0","0","0"
"4749","4749","0","0","0","0"
"4750","4750","0","0","0","0"
"4751","4751","0","0","0","0"
"4752","4752","0","0","0","0"
"4753","8643","0","0","0","0"
"4754","4754","0","0","0","0"
"4755","4755","0","0","0","0"
"4756","4756","0","0","0","0"
"4757","4757","0","0","0","0"
"4758","4758","0","0","0","0"
"4759","8203","0","0","0","0"
"4760","4760","0","0","0","0"
"4761","8704","0","0","0","0"
"4762","4762","0","0","0","0"
"4763","4763","0","0","0","0"
"4764","4764","0","0","0","0"
"4765","4765","0","0","0","0"
"4766","4766","0","0","0","0"
"4767","4767","0","0","0","0"
"4768","4768","0","0","0","0"
"4769","4769","0","0","0","0"
"4770","4770","0","0","0","0"
"4771","7955","0","0","0","0"
"4772","4772","0","0","0","0"
"4773","7090","0","0","0","0"
"4774","7087","0","0","0","0"
"4775","4775","0","0","0","0"
"4776","4884","0","0","0","0"
"4777","4777","0","0","0","0"
"4778","4778","0","0","0","0"
"4779","8948","0","0","0","0"
"4780","6329","0","0","0","0"
"4781","4781","0","0","0","0"
"4782","4782","0","0","0","0"
"4783","4783","0","0","0","0"
"4784","4784","0","0","0","0"
"4785","4785","0","0","0","0"
"4786","4786","0","0","0","0"
"4787","8837","0","0","0","0"
"4788","4788","0","0","0","0"
"4789","4789","0","0","0","0"
"4790","4790","0","0","0","0"
"4791","4791","0","0","0","0"
"4792","4792","0","0","0","0"
"4793","4793","0","0","0","0"
"4794","4794","0","0","0","0"
"4795","5512","0","0","0","0"
"4796","4796","0","0","0","0"
"4797","4797","0","0","0","0"
"4798","5102","0","0","0","0"
"4799","7535","0","0","0","0"
"4800","4800","0","0","0","0"
"4801","7397","0","0","0","0"
"4802","6951","0","0","0","0"
"4803","4803","0","0","0","0"
"4804","7960","0","0","0","0"
"4805","6621","0","0","0","0"
"4806","4806","0","0","0","0"
"4807","4807","0","0","0","0"
"4808","4808","0","0","0","0"
"4809","4809","0","0","0","0"
"4810","4810","0","0","0","0"
"4811","4811","0","0","0","0"
"4812","4812","0","0","0","0"
"4813","6975","0","0","0","0"
"4814","4814","0","0","0","0"
"4815","4815","0","0","0","0"
"4816","4816","0","0","0","0"
"4817","7884","0","0","0","0"
"4818","4818","0","0","0","0"
"4819","4819","0","0","0","0"
"4820","4820","0","0","0","0"
"4821","4821","0","0","0","0"
"4822","5881","0","0","0","0"
"4823","4823","0","0","0","0"
"4824","4824","0","0","0","0"
"4825","4825","0","0","0","0"
"4826","4826","0","0","0","0"
"4827","4827","0","0","0","0"
"4828","4828","0","0","0","0"
"4829","4829","0","0","0","0"
"4830","4830","0","0","0","0"
"4831","4831","0","0","0","0"
"4832","6943","0","0","0","0"
"4833","7803","0","0","0","0"
"4834","4834","0","0","0","0"
"4835","5751","0","0","0","0"
"4836","4836","0","0","0","0"
"4837","8412","0","0","0","0"
"4838","4838","0","0","0","0"
"4839","5089","0","0","0","0"
"4840","4840","0","0","0","0"
"4841","4841","0","0","0","0"
"4842","4842","0","0","0","0"
"4843","6963","0","0","0","0"
"4844","4844","0","0","0","0"
"4845","4845","0","0","0","0"
"4846","4846","0","0","0","0"
"4847","4847","0","0","0","0"
"4848","4848","0","0","0","0"
"4849","4849","0","0","0","0"
"4850","4850","0","0","0","0"
"4851","4851","0","0","0","0"
"4852","4852","0","0","0","0"
"4853","8218","0","0","0","0"
"4854","8885","0","0","0","0"
"4855","5231","0","0","0","0"
"4856","4856","0","0","0","0"
"4857","5636","0","0","0","0"
"4858","4858","0","0","0","0"
"4859","4859","0","0","0","0"
"4860","4860","0","0","0","0"
"4861","4861","0","0","0","0"
"4862","4862","0","0","0","0"
"4863","4863","0","0","0","0"
"4864","7635","0","0","0","0"
"4865","4865","0","0","0","0"
"4866","4866","0","0","0","0"
"4867","4867","0","0","0","0"
"4868","4868","0","0","0","0"
"4869","4869","0","0","0","0"
"4870","4870","0","0","0","0"
"4871","4871","0","0","0","0"
"4872","4872","0","0","0","0"
"4873","5058","0","0","0","0"
"4874","6486","0","0","0","0"
"4875","4875","0","0","0","0"
"4876","6571","0","0","0","0"
"4877","8141","0","0","0","0"
"4878","4878","0","0","0","0"
"4879","8983","0","0","0","0"
"4880","4880","0","0","0","0"
"4881","7429","0","0","0","0"
"4882","5656","0","0","0","0"
"4883","5047","0","0","0","0"
"4884","4884","0","0","0","0"
"4885","4885","0","0","0","0"
"4886","4886","0","0","0","0"
"4887","4887","0","0","0","0"
"4888","5284","0","0","0","0"
"4889","4889","0","0","0","0"
"4890","4890","0","0","0","0"
"4891","8584","0","0","0","0"
"4892","4892","0","0","0","0"
"4893","4893","0","0","0","0"
"4894","8868","0","0","0","0"
"4895","4895","0","0","0","0"
"4896","4896","0","0","0","0"
"4897","4897","0","0","0","0"
"4898","4898","0","0","0","0"
"4899","4899","0","0","0","0"
"4900","7470","0","0","0","0"
"4901","6966","0","0","0","0"
"4902","4902","0","0","0","0"
"4903","4903","0","0","0","0"
"4904","6897","0","0","0","0"
"4905","4905","0","0","0","0"
"4906","5595","0","0","0","0"
"4907","4907","0","0","0","0"
"4908","4908","0","0","0","0"
"4909","7419","0","0","0","0"
"4910","8265","0","0","0","0"
"4911","4911","0","0","0","0"
"4912","7278","0","0","0","0"
"4913","4913","0","0","0","0"
"4914","4914","0","0","0","0"
"4915","5600","0","0","0","0"
"4916","4916","0","0","0","0"
"4917","4993","0","0","0","0"
"4918","4918","0","0","0","0"
"4919","5064","0","0","0","0"
"4920","4920","0","0","0","0"
"4921","4921","0","0","0","0"
"4922","6737","0","0","0","0"
"4923","4923","0","0","0","0"
"4924","5524","0","0","0","0"
"4925","8951","0","0","0","0"
"4926","5959","0","0","0","0"
"4927","4927","0","0","0","0"
"4928","8002","0","0","0","0"
"4929","4929","0","0","0","0"
"4930","4930","0","0","0","0"
"4931","4931","0","0","0","0"
"4932","5024","0","0","0","0"
"4933","7249","0","0","0","0"
"4934","4934","0","0","0","0"
"4935","6109","0","0","0","0"
"4936","4936","0","0","0","0"
"4937","4937","0","0","0","0"
"4938","4938","0","0","0","0"
"4939","8076","0","0","0","0"
"4940","4940","0","0","0","0"
"4941","4941","0","0","0","0"
"4942","4942","0","0","0","0"
"4943","4943","0","0","0","0"
"4944","4944","0","0","0","0"
"4945","6238","0","0","0","0"
"4946","4946","0","0","0","0"
"4947","4947","0","0","0","0"
"4948","7733","0","0","0","0"
"4949","4949","0","0","0","0"
"4950","4950","0","0","0","0"
"4951","6045","0","0","0","0"
"4952","4952","0","0","0","0"
"4953","4953","0","0","0","0"
"4954","4954","0","0","0","0"
"4955","4955","0","0","0","0"
"4956","4956","0","0","0","0"
"4957","4957","0","0","0","0"
"4958","4958","0","0","0","0"
"4959","4959","0","0","0","0"
"4960","4960","0","0","0","0"
"4961","7893","0","0","0","0"
"4962","4962","0","0","0","0"
"4963","4969","0","0","0","0"
"4964","4964","0","0","0","0"
"4965","4965","0","0","0","0"
"4966","4966","0","0","0","0"
"4967","8423","0","0","0","0"
"4968","7179","0","0","0","0"
"4969","4969","0","0","0","0"
"4970","7851","0","0","0","0"
"4971","4971","0","0","0","0"
"4972","4972","0","0","0","0"
"4973","7780","0","0","0","0"
"4974","4974","0","0","0","0"
"4975","4975","0","0","0","0"
"4976","4976","0","0","0","0"
"4977","4977","0","0","0","0"
"4978","4978","0","0","0","0"
"4979","4979","0","0","0","0"
"4980","4980","0","0","0","0"
"4981","4981","0","0","0","0"
"4982","4982","0","0","0","0"
"4983","7918","0","0","0","0"
"4984","4984","0","0","0","0"
"4985","4985","0","0","0","0"
"4986","4986","0","0","0","0"
"4987","4987","0","0","0","0"
"4988","6524","0","0","0","0"
"4989","4989","0","0","0","0"
"4990","4990","0","0","0","0"
"4991","4991","0","0","0","0"
"4992","4992","0","0","0","0"
"4993","4993","0","0","0","0"
"4994","6533","0","0","0","0"
"4995","7718","0","0","0","0"
"4996","4996","0","0","0","0"
"4997","4997","0","0","0","0"
"4998","4998","0","0","0","0"
"4999","4999","0","0","0","0"
"5000","8012","0","0","0","0"
"5001","5001","0","0","0","0"
"5002","5002","0","0","0","0"
"5003","5003","0","0","0","0"
"5004","5004","0","0","0","0"
"5005","5005","0","0","0","0"
"5006","5006","0","0","0","0"
"5007","7020","0","0","0","0"
"5008","5008","0","0","0","0"
"5009","6984","0","0","0","0"
"5010","5010","0","0","0","0"
"5011","5011","0","0","0","0"
"5012","8840","0","0","0","0"
"5013","5013","0","0","0","0"
"5014","5014","0","0","0","0"
"5015","5702","0","0","0","0"
"5016","5016","0","0","0","0"
"5017","8255","0","0","0","0"
"5018","5018","0","0","0","0"
"5019","5019","0","0","0","0"
"5020","5020","0","0","0","0"
"5021","5021","0","0","0","0"
"5022","5022","0","0","0","0"
"5023","5023","0","0","0","0"
"5024","5024","0","0","0","0"
"5025","5025","0","0","0","0"
"5026","5026","0","0","0","0"
"5027","6843","0","0","0","0"
"5028","5028","0","0","0","0"
"5029","5029","0","0","0","0"
"5030","5030","0","0","0","0"
"5031","5121","0","0","0","0"
"5032","5032","0","0","0","0"
"5033","5033","0","0","0","0"
"5034","5034","0","0","0","0"
"5035","5035","0","0","0","0"
"5036","5036","0","0","0","0"
"5037","7291","0","0","0","0"
"5038","5038","0","0","0","0"
"5039","5559","0","0","0","0"
"5040","5040","0","0","0","0"
"5041","5041","0","0","0","0"
"5042","5042","0","0","0","0"
"5043","5043","0","0","0","0"
"5044","5044","0","0","0","0"
"5045","7073","0","0","0","0"
"5046","8642","0","0","0","0"
"5047","5047","0","0","0","0"
"5048","5048","0","0","0","0"
"5049","5049","0","0","0","0"
"5050","5050","0","0","0","0"
"5051","6309","0","0","0","0"
"5052","5052","0","0","0","0"
"5053","5053","0","0","0","0"
"5054","5054","0","0","0","0"
"5055","5746","0","0","0","0"
"5056","5056","0","0","0","0"
"5057","5057","0","0","0","0"
"5058","5058","0","0","0","0"
"5059","5059","0","0","0","0"
"5060","5973","0","0","0","0"
"5061","7101","0","0","0","0"
"5062","5062","0","0","0","0"
"5063","7463","0","0","0","0"
"5064","5064","0","0","0","0"
"5065","5065","0","0","0","0"
"5066","5066","0","0","0","0"
"5067","8578","0","0","0","0"
"5068","5068","0","0","0","0"
"5069","5069","0","0","0","0"
"5070","5070","0","0","0","0"
"5071","6260","0","0","0","0"
"5072","5072","0","0","0","0"
"5073","8852","0","0","0","0"
"5074","5868","0","0","0","0"
"5075","5075","0","0","0","0"
"5076","5076","0","0","0","0"
"5077","5077","0","0","0","0"
"5078","5078","0","0","0","0"
"5079","5079","0","0","0","0"
"5080","5080","0","0","0","0"
"5081","7412","0","0","0","0"
"5082","5082","0","0","0","0"
"5083","5345","0","0","0","0"
"5084","8131","0","0","0","0"
"5085","7657","0","0","0","0"
"5086","5086","0","0","0","0"
"5087","5087","0","0","0","0"
"5088","7503","0","0","0","0"
"5089","5089","0","0","0","0"
"5090","5090","0","0","0","0"
"5091","5091","0","0","0","0"
"5092","5092","0","0","0","0"
"5093","5093","0","0","0","0"
"5094","5094","0","0","0","0"
"5095","5095","0","0","0","0"
"5096","5096","0","0","0","0"
"5097","5097","0","0","0","0"
"5098","5098","0","0","0","0"
"5099","5099","0","0","0","0"
"5100","5100","0","0","0","0"
"5101","5101","0","0","0","0"
"5102","5102","0","0","0","0"
"5103","5103","0","0","0","0"
"5104","5104","0","0","0","0"
"5105","5105","0","0","0","0"
"5106","5106","0","0","0","0"
"5107","5107","0","0","0","0"
"5108","5108","0","0","0","0"
"5109","5109","0","0","0","0"
"5110","8559","0","0","0","0"
"5111","6348","0","0","0","0"
"5112","5112","0","0","0","0"
"5113","5113","0","0","0","0"
"5114","7270","0","0","0","0"
"5115","5984","0","0","0","0"
"5116","5116","0","0","0","0"
"5117","6122","0","0","0","0"
"5118","8243","0","0","0","0"
"5119","5119","0","0","0","0"
"5120","5120","0","0","0","0"
"5121","5121","0","0","0","0"
"5122","5122","0","0","0","0"
"5123","5123","0","0","0","0"
"5124","5124","0","0","0","0"
"5125","5125","0","0","0","0"
"5126","5126","0","0","0","0"
"5127","5127","0","0","0","0"
"5128","7898","0","0","0","0"
"5129","5129","0","0","0","0"
"5130","5266","0","0","0","0"
"5131","5131","0","0","0","0"
"5132","5132","0","0","0","0"
"5133","5133","0","0","0","0"
"5134","5134","0","0","0","0"
"5135","5135","0","0","0","0"
"5136","7966","0","0","0","0"
"5137","5137","0","0","0","0"
"5138","5138","0","0","0","0"
"5139","5139","0","0","0","0"
"5140","5140","0","0","0","0"
"5141","5339","0","0","0","0"
"5142","5142","0","0","0","0"
"5143","5143","0","0","0","0"
"5144","5144","0","0","0","0"
"5145","5145","0","0","0","0"
"5146","5146","0","0","0","0"
"5147","8121","0","0","0","0"
"5148","6254","0","0","0","0"
"5149","8378","0","0","0","0"
"5150","5150","0","0","0","0"
"5151","7249","0","0","0","0"
"5152","5152","0","0","0","0"
"5153","6531","0","0","0","0"
"5154","5154","0","0","0","0"
"5155","5155","0","0","0","0"
"5156","5156","0","0","0","0"
"5157","5157","0","0","0","0"
"5158","8351","0","0","0","0"
"5159","5159","0","0","0","0"
"5160","8464","0","0","0","0"
"5161","5753","0","0","0","0"
"5162","5162","0","0","0","0"
"5163","5270","0","0","0","0"
"5164","5164","0","0","0","0"
"5165","6810","0","0","0","0"
"5166","5187","0","0","0","0"
"5167","5167","0","0","0","0"
"5168","8409","0","0","0","0"
"5169","5169","0","0","0","0"
"5170","5170","0","0","0","0"
"5171","5171","0","0","0","0"
"5172","7253","0","0","0","0"
"5173","5173","0","0","0","0"
"5174","6323","0","0","0","0"
"5175","5448","0","0","0","0"
"5176","5176","0","0","0","0"
"5177","5177","0","0","0","0"
"5178","5178","0","0","0","0"
"5179","8751","0","0","0","0"
"5180","7629","0","0","0","0"
"5181","7530","0","0","0","0"
"5182","5182","0","0","0","0"
"5183","5183","0","0","0","0"
"5184","5184","0","0","0","0"
"5185","7356","0","0","0","0"
"5186","5186","0","0","0","0"
"5187","5187","0","0","0","0"
"5188","5188","0","0","0","0"
"5189","7923","0","0","0","0"
"5190","5190","0","0","0","0"
"5191","5191","0","0","0","0"
"5192","5192","0","0","0","0"
"5193","5193","0","0","0","0"
"5194","7685","0","0","0","0"
"5195","5195","0","0","0","0"
"5196","5196","0","0","0","0"
"5197","5197","0","0","0","0"
"5198","5198","0","0","0","0"
"5199","7030","0","0","0","0"
"5200","7639","0","0","0","0"
"5201","5201","0","0","0","0"
"5202","5202","0","0","0","0"
"5203","5203","0","0","0","0"
