"time_id","country_id","activity_id","unite_id","nb_activities","budget_activite","durees_activite","nb_participants"
"186","2","5859","11","1","20041.00","8","129"
"194","2","5509","11","1","16934.00","8","134"
"196","2","5535","11","1","20349.00","7","114"
"197","2","721","11","1","21858.00","5","127"
"197","2","1010","11","1","18648.00","9","124"
"199","2","4495","11","1","18677.00","6","149"
"207","2","5333","11","1","15367.00","9","113"
"207","2","5451","11","1","15570.00","6","120"
"212","2","5873","11","1","21087.00","9","139"
"215","2","217","11","1","16781.00","9","100"
"221","2","146","11","1","22720.00","8","105"
"222","2","961","11","1","21197.00","7","101"
"225","2","3032","11","1","19905.00","7","158"
"225","2","4545","11","1","22991.00","8","120"
"227","2","3042","11","1","21415.00","9","160"
"230","2","350","11","1","18234.00","6","123"
"233","2","5447","11","1","14857.00","9","149"
"238","2","1077","11","1","15400.00","5","89"
"238","2","3038","11","1","12502.00","5","70"
"239","2","870","11","1","17083.00","3","75"
"245","2","154","11","1","12230.00","5","109"
"253","2","5488","11","1","14511.00","3","61"
"253","2","5986","11","1","10118.00","4","84"
"260","2","1535","11","1","10573.00","4","88"
"263","2","1033","11","1","15183.00","4","60"
"264","2","1024","11","1","16653.00","4","79"
"264","2","4239","11","1","16710.00","5","93"
"269","2","3986","11","1","16159.00","3","91"
"274","2","1992","11","1","13588.00","5","69"
"277","2","1164","11","1","14230.00","6","85"
"285","2","4226","11","1","10206.00","3","100"
"286","2","2981","11","1","9346.00","4","65"
"291","2","2315","11","1","15750.00","3","87"
"295","2","3943","11","1","10302.00","3","97"
"300","2","257","11","1","14667.00","6","92"
"303","2","4701","11","1","16673.00","5","73"
"309","2","4502","11","1","15937.00","3","73"
"309","2","5758","11","1","11930.00","6","92"
"319","2","5448","11","1","12407.00","6","82"
"328","2","1576","11","1","13435.00","6","70"
"328","2","2308","11","1","13122.00","6","55"
"344","2","3823","11","1","11780.00","6","76"
"354","2","1264","11","1","8129.00","5","95"
"355","2","730","11","1","9418.00","4","54"
"358","2","3839","11","1","12618.00","4","56"
"360","2","1593","11","1","11002.00","5","72"
"363","2","5185","11","1","13243.00","5","93"
"375","2","789","11","1","11638.00","6","71"
"378","2","4344","11","1","13335.00","6","56"
"381","2","5374","11","1","13270.00","4","78"
"387","2","4848","11","1","13504.00","5","68"
"388","2","2815","11","1","8392.00","6","54"
"413","2","3680","11","1","9534.00","4","84"
"415","2","5820","11","1","12166.00","3","59"
"419","2","5517","11","1","6530.00","2","75"
"430","2","524","11","1","9135.00","5","52"
"442","2","5148","11","1","10049.00","2","47"
"449","2","4725","11","1","12166.00","5","72"
"456","2","2124","11","1","8234.00","5","80"
"461","2","1995","11","1","6627.00","5","68"
"466","2","4837","11","1","8644.00","4","76"
"473","2","2274","11","1","9962.00","2","63"
"476","2","4236","11","1","6876.00","2","59"
"482","2","1912","11","1","12455.00","5","82"
"484","2","4378","11","1","6142.00","3","72"
"485","2","1789","11","1","9378.00","2","45"
"490","2","4367","11","1","17312.00","5","106"
"494","2","978","11","1","20763.00","9","135"
"495","2","374","11","1","18607.00","8","132"
"498","2","3171","11","1","22344.00","5","91"
"504","2","2847","11","1","19445.00","9","129"
"507","2","4819","11","1","18048.00","9","127"
"514","2","3824","11","1","19684.00","5","159"
"516","2","5574","11","1","22381.00","5","130"
"520","2","6011","11","1","21938.00","6","123"
"522","2","5384","11","1","17402.00","6","160"
"523","2","3062","11","1","17360.00","7","158"
"528","2","5500","11","1","15010.00","8","134"
"530","2","5414","11","1","19644.00","9","97"
"535","2","4673","11","1","14248.00","5","143"
"547","2","3249","11","1","17284.00","6","129"
"551","2","5455","11","1","17736.00","7","132"
"554","2","2756","11","1","13880.00","9","158"
"558","2","1716","11","1","15689.00","8","98"
"560","2","3934","11","1","20136.00","9","111"
"570","2","669","11","1","14066.00","4","79"
"571","2","4877","11","1","9632.00","5","100"
"577","2","5251","11","1","10359.00","6","107"
"588","2","5961","11","1","17077.00","5","105"
"590","2","1398","11","1","12934.00","6","78"
"592","2","510","11","1","14020.00","6","107"
"594","2","2285","11","1","12850.00","4","86"
"601","2","3954","11","1","15745.00","5","77"
"604","2","5918","11","1","12621.00","3","75"
"607","2","1950","11","1","15695.00","6","111"
"608","2","779","11","1","14519.00","5","84"
"623","2","1388","11","1","10107.00","3","61"
"632","2","404","11","1","13390.00","3","62"
"642","2","2440","11","1","12922.00","5","87"
"648","2","1719","11","1","9509.00","6","116"
"653","2","989","11","1","14253.00","4","99"
"655","2","3427","11","1","8100.00","5","65"
"661","2","5657","11","1","11689.00","4","80"
"673","2","3596","11","1","12127.00","6","75"
"674","2","2166","11","1","9458.00","4","82"
"674","2","2932","11","1","8480.00","6","79"
"677","2","764","11","1","10339.00","4","69"
"684","2","4679","11","1","13078.00","4","51"
"688","2","1590","11","1","10776.00","4","52"
"689","2","5690","11","1","10151.00","5","55"
"703","2","5137","11","1","10976.00","6","84"
"705","2","3410","11","1","10910.00","3","70"
"717","2","3274","11","1","11225.00","6","61"
"718","2","4620","11","1","9296.00","6","76"
"719","2","5409","11","1","10045.00","6","68"
"722","2","727","11","1","13969.00","6","89"
"724","2","1617","11","1","9310.00","3","96"
"726","2","1808","11","1","10819.00","3","92"
"731","2","5958","11","1","13390.00","5","68"
"735","2","2117","11","1","12853.00","6","97"
"739","2","1537","11","1","9269.00","4","57"
"743","2","2834","11","1","6376.00","3","59"
"744","2","831","11","1","9626.00","4","90"
"745","2","2429","11","1","6369.00","3","68"
"745","2","3631","11","1","8449.00","3","89"
"746","2","5622","11","1","7724.00","5","90"
"765","2","1714","11","1","9538.00","2","78"
"769","2","526","11","1","7307.00","4","55"
"782","2","1043","11","1","11155.00","5","68"
"782","2","4925","11","1","11201.00","4","79"
"784","2","532","11","1","8814.00","5","51"
"785","2","3214","11","1","12507.00","2","49"
"820","2","4278","11","1","9924.00","4","67"
"823","2","4034","11","1","8758.00","2","58"
"839","2","2260","11","1","15569.00","8","138"
"842","2","4686","11","1","22043.00","8","106"
"847","2","3685","11","1","16953.00","6","107"
"849","2","5755","11","1","14423.00","6","122"
"856","2","935","11","1","21724.00","9","159"
"862","2","3933","11","1","22841.00","6","99"
"864","2","4072","11","1","19438.00","9","148"
"868","2","1804","11","1","14194.00","7","152"
"869","2","3689","11","1","14012.00","6","95"
"871","2","5671","11","1","22988.00","9","99"
"875","2","1766","11","1","18956.00","6","145"
"876","2","1163","11","1","17659.00","6","124"
"884","2","439","11","1","17590.00","7","107"
"894","2","6027","11","1","16875.00","6","126"
"897","2","1453","11","1","14706.00","9","93"
"901","2","5065","11","1","22232.00","8","120"
"907","2","3166","11","1","15370.00","7","133"
"909","2","516","11","1","15452.00","9","139"
"923","2","4843","11","1","13832.00","4","90"
"926","2","2515","11","1","11824.00","5","87"
"940","2","4154","11","1","11880.00","6","105"
"945","2","3677","11","1","10534.00","3","95"
"949","2","5093","11","1","14075.00","6","81"
"952","2","2534","11","1","12718.00","4","120"
"967","2","3455","11","1","9473.00","3","97"
"970","2","5688","11","1","11309.00","3","113"
"970","2","5815","11","1","9969.00","6","95"
"973","2","5906","11","1","13564.00","3","116"
"980","2","4211","11","1","11081.00","3","64"
"985","2","5186","11","1","14976.00","4","71"
"993","2","273","11","1","13658.00","6","80"
"1007","2","1603","11","1","8574.00","6","61"
"1008","2","5741","11","1","10919.00","4","58"
"1010","2","102","11","1","11762.00","3","86"
"1011","2","2461","11","1","12583.00","4","72"
"1016","2","4463","11","1","14215.00","5","77"
"1023","2","613","11","1","12158.00","4","63"
"1025","2","1814","11","1","10080.00","5","60"
"1030","2","5249","11","1","14810.00","6","66"
"1032","2","4175","11","1","12472.00","4","94"
"14","3","5613","11","1","12973.00","3","87"
"19","3","2380","11","1","10037.00","4","54"
"22","3","1672","11","1","10749.00","4","88"
"26","3","5932","11","1","8710.00","6","71"
"34","3","5467","11","1","12930.00","6","78"
"46","3","523","11","1","10571.00","5","83"
"49","3","932","11","1","11064.00","3","87"
"69","3","5520","11","1","7010.00","5","46"
"79","3","567","11","1","9887.00","2","79"
"79","3","3971","11","1","9831.00","5","63"
"81","3","4118","11","1","7914.00","5","56"
"102","3","2276","11","1","9591.00","5","63"
"104","3","2740","11","1","6995.00","4","61"
"113","3","4913","11","1","7380.00","5","55"
"118","3","4257","11","1","10753.00","3","72"
"118","3","4663","11","1","6143.00","5","70"
"126","3","2923","11","1","11046.00","5","90"
"126","3","4172","11","1","10460.00","2","62"
"130","3","1016","11","1","11471.00","5","73"
"132","3","3276","11","1","6251.00","3","60"
"133","3","3635","11","1","10255.00","3","79"
"136","3","3210","11","1","11732.00","3","76"
"137","3","1759","11","1","8200.00","4","81"
"146","3","4153","11","1","6659.00","2","84"
"151","3","1032","11","1","16260.00","6","134"
"152","3","4509","11","1","17866.00","9","138"
"167","3","5424","11","1","15201.00","5","150"
"169","3","1879","11","1","21694.00","5","114"
"175","3","3517","11","1","15481.00","8","123"
"185","3","142","11","1","22934.00","7","141"
"189","3","495","11","1","17675.00","6","125"
"189","3","5942","11","1","19646.00","7","98"
"214","3","4524","11","1","19323.00","9","158"
"215","3","3978","11","1","21764.00","9","100"
"218","3","771","11","1","14297.00","8","121"
"221","3","2403","11","1","14136.00","7","136"
"227","3","701","11","1","21963.00","7","151"
"241","3","4036","11","1","10609.00","4","107"
"243","3","2288","11","1","12787.00","5","74"
"244","3","1595","11","1","15253.00","4","94"
"254","3","4813","11","1","9661.00","6","75"
"256","3","1847","11","1","11245.00","4","112"
"264","3","1321","11","1","13431.00","3","61"
"264","3","2309","11","1","14104.00","4","63"
"266","3","3832","11","1","11111.00","6","117"
"273","3","395","11","1","13711.00","6","88"
"275","3","3884","11","1","16050.00","4","76"
"275","3","5239","11","1","14554.00","3","98"
"280","3","803","11","1","16356.00","3","103"
"283","3","3604","11","1","15431.00","4","88"
"284","3","977","11","1","14023.00","5","68"
"286","3","1985","11","1","9901.00","3","82"
"288","3","5045","11","1","11351.00","3","100"
"296","3","1817","11","1","10689.00","5","97"
"298","3","314","11","1","13428.00","6","112"
"298","3","2812","11","1","12529.00","4","115"
"304","3","278","11","1","15687.00","3","88"
"304","3","2080","11","1","11456.00","4","81"
"308","3","1786","11","1","14208.00","3","119"
"308","3","3629","11","1","9532.00","4","66"
"309","3","5057","11","1","10798.00","3","106"
"323","3","1061","11","1","12835.00","3","92"
"330","3","493","11","1","11031.00","6","87"
"337","3","310","11","1","11671.00","3","96"
"337","3","3111","11","1","8667.00","6","69"
"338","3","1139","11","1","11095.00","3","73"
"338","3","1791","11","1","12141.00","4","96"
"342","3","2707","11","1","10718.00","5","69"
"343","3","3267","11","1","8651.00","3","84"
"347","3","1904","11","1","9232.00","3","90"
"353","3","2200","11","1","9458.00","4","85"
"354","3","140","11","1","10424.00","3","90"
"361","3","1334","11","1","13934.00","4","52"
"362","3","82","11","1","9745.00","5","81"
"375","3","1506","11","1","10919.00","5","55"
"381","3","5271","11","1","10353.00","4","82"
"387","3","2177","11","1","14886.00","5","92"
"387","3","3842","11","1","14586.00","4","94"
"391","3","3122","11","1","10348.00","6","71"
"420","3","5994","11","1","12422.00","5","90"
"436","3","5656","11","1","7465.00","4","84"
"439","3","3975","11","1","10183.00","5","89"
"443","3","3860","11","1","12645.00","5","51"
"449","3","576","11","1","7921.00","2","67"
"451","3","5940","11","1","5785.00","5","58"
"457","3","1822","11","1","7236.00","2","82"
"466","3","659","11","1","6037.00","5","56"
"477","3","2624","11","1","5948.00","5","58"
"480","3","2940","11","1","7221.00","3","80"
"480","3","3499","11","1","6242.00","4","76"
"480","3","5335","11","1","9254.00","4","88"
"484","3","2420","11","1","6192.00","4","86"
"491","3","1356","11","1","21245.00","9","94"
"495","3","4493","11","1","21522.00","9","124"
"508","3","2273","11","1","18572.00","6","98"
"519","3","4852","11","1","21484.00","9","110"
"531","3","686","11","1","16839.00","8","103"
"539","3","3447","11","1","21572.00","7","93"
"545","3","1947","11","1","17107.00","9","105"
"550","3","1645","11","1","17760.00","6","149"
"551","3","2873","11","1","22027.00","6","152"
"554","3","1079","11","1","17611.00","7","144"
"559","3","3868","11","1","21570.00","7","119"
"560","3","2804","11","1","16837.00","7","101"
"562","3","4903","11","1","19655.00","9","131"
"564","3","22","11","1","19475.00","9","137"
"565","3","299","11","1","17313.00","6","147"
"565","3","5427","11","1","19301.00","6","128"
"566","3","756","11","1","17055.00","8","154"
"572","3","2649","11","1","13208.00","4","78"
"579","3","2254","11","1","16010.00","4","81"
"582","3","2458","11","1","10137.00","6","84"
"586","3","3343","11","1","15135.00","3","96"
"587","3","2788","11","1","11661.00","5","91"
"594","3","4414","11","1","14730.00","5","73"
"595","3","1637","11","1","12260.00","5","92"
"598","3","5383","11","1","10295.00","4","113"
"610","3","3655","11","1","15285.00","5","100"
"616","3","5461","11","1","12874.00","4","84"
"621","3","2805","11","1","13408.00","5","114"
"629","3","3851","11","1","16492.00","3","90"
"633","3","4432","11","1","14579.00","3","108"
"636","3","1640","11","1","14268.00","6","63"
"644","3","1304","11","1","15160.00","5","110"
"645","3","4192","11","1","13472.00","4","112"
"646","3","3999","11","1","15186.00","4","105"
"652","3","3944","11","1","13460.00","6","87"
"663","3","814","11","1","10045.00","4","86"
"664","3","2451","11","1","14215.00","6","76"
"667","3","2324","11","1","10654.00","3","75"
"673","3","3913","11","1","13618.00","3","58"
"674","3","5860","11","1","13942.00","4","52"
"686","3","2232","11","1","8731.00","4","100"
"689","3","848","11","1","8926.00","4","91"
"690","3","1533","11","1","10884.00","6","95"
"697","3","5800","11","1","12361.00","5","53"
"698","3","4004","11","1","9643.00","3","59"
"699","3","1589","11","1","10148.00","5","95"
"703","3","969","11","1","11036.00","6","87"
"704","3","5922","11","1","11927.00","4","53"
"715","3","1976","11","1","14402.00","6","72"
"717","3","998","11","1","14448.00","5","74"
"719","3","3301","11","1","10401.00","4","95"
"724","3","1078","11","1","12096.00","5","73"
"725","3","256","11","1","14155.00","3","84"
"728","3","1315","11","1","13603.00","4","99"
"752","3","5506","11","1","8441.00","2","79"
"756","3","354","11","1","12416.00","4","69"
"758","3","26","11","1","10854.00","2","90"
"762","3","1527","11","1","10578.00","3","87"
"767","3","34","11","1","11841.00","5","51"
"772","3","5733","11","1","7105.00","2","70"
"785","3","2355","11","1","8612.00","2","56"
"788","3","4270","11","1","7174.00","2","65"
"789","3","4891","11","1","8442.00","3","74"
"799","3","4424","11","1","11602.00","5","86"
"806","3","2513","11","1","6257.00","3","45"
"811","3","3582","11","1","11557.00","5","48"
"814","3","2336","11","1","12345.00","2","80"
"826","3","2012","11","1","9593.00","4","61"
"829","3","2845","11","1","15723.00","7","123"
"831","3","455","11","1","13831.00","8","118"
"833","3","3503","11","1","16378.00","5","107"
"836","3","5537","11","1","20618.00","9","150"
"838","3","2306","11","1","14420.00","5","103"
"843","3","3890","11","1","20973.00","8","160"
"846","3","303","11","1","14052.00","7","111"
"849","3","640","11","1","17908.00","8","106"
"851","3","1553","11","1","18321.00","5","118"
"852","3","192","11","1","16040.00","6","148"
"852","3","1162","11","1","17994.00","9","143"
"860","3","2621","11","1","15138.00","9","138"
"862","3","1873","11","1","19782.00","5","93"
"865","3","1239","11","1","15641.00","7","155"
"879","3","1394","11","1","17930.00","6","93"
"880","3","2811","11","1","14434.00","9","135"
"886","3","2394","11","1","21971.00","5","95"
"911","3","829","11","1","14468.00","8","135"
"912","3","3449","11","1","17400.00","6","94"
"912","3","3657","11","1","19100.00","7","116"
"920","3","818","11","1","13933.00","4","74"
"920","3","5473","11","1","15538.00","3","119"
"922","3","3478","11","1","14179.00","4","105"
"932","3","1926","11","1","12368.00","4","113"
"942","3","4289","11","1","14953.00","6","91"
"944","3","3782","11","1","14711.00","3","79"
"945","3","4242","11","1","15566.00","4","116"
"949","3","2737","11","1","13797.00","5","107"
"959","3","3307","11","1","10777.00","3","116"
"960","3","2850","11","1","10777.00","6","91"
"967","3","3029","11","1","15467.00","5","72"
"969","3","3589","11","1","16520.00","6","82"
"972","3","2584","11","1","11886.00","6","101"
"973","3","5767","11","1","15635.00","6","102"
"975","3","4452","11","1","16564.00","4","74"
"979","3","2732","11","1","14648.00","4","77"
"984","3","2286","11","1","9708.00","4","77"
"984","3","3648","11","1","11787.00","5","110"
"994","3","1516","11","1","14713.00","3","71"
"1001","3","4132","11","1","13178.00","4","92"
"1002","3","3185","11","1","15799.00","6","106"
"1003","3","1639","11","1","11311.00","3","107"
"1005","3","3261","11","1","12793.00","4","70"
"1007","3","3271","11","1","13575.00","5","60"
"1009","3","319","11","1","10116.00","5","50"
"1010","3","4206","11","1","8978.00","5","80"
"1017","3","5109","11","1","12623.00","4","86"
"1020","3","249","11","1","14753.00","5","65"
"1030","3","2951","11","1","12912.00","6","61"
"12","4","5592","11","1","8834.00","3","60"
"25","4","1577","11","1","13533.00","4","98"
"29","4","4107","11","1","9254.00","6","58"
"39","4","5550","11","1","12842.00","3","74"
"51","4","4170","11","1","14556.00","3","69"
"52","4","3191","11","1","9907.00","5","58"
"56","4","6012","11","1","10830.00","6","89"
"57","4","2423","11","1","13427.00","3","88"
"60","4","6004","11","1","11248.00","6","69"
"68","4","3366","11","1","6383.00","3","81"
"76","4","1091","11","1","7893.00","4","51"
"85","4","637","11","1","10638.00","4","76"
"86","4","5369","11","1","12568.00","5","84"
"92","4","1635","11","1","10221.00","4","59"
"94","4","4317","11","1","11939.00","3","74"
"106","4","5267","11","1","7663.00","3","83"
"111","4","5082","11","1","6261.00","3","47"
"122","4","5063","11","1","11479.00","2","66"
"127","4","3766","11","1","11617.00","4","83"
"133","4","2907","11","1","9833.00","3","51"
"134","4","5910","11","1","7626.00","2","45"
"157","4","440","11","1","19338.00","9","114"
"157","4","2063","11","1","19562.00","7","121"
"164","4","605","11","1","22149.00","9","156"
"176","4","1899","11","1","20719.00","5","153"
"178","4","4650","11","1","15338.00","7","142"
"178","4","5402","11","1","20857.00","5","130"
"180","4","388","11","1","18289.00","7","160"
"181","4","5428","11","1","19585.00","8","137"
"187","4","5071","11","1","22591.00","5","122"
"192","4","5240","11","1","18602.00","7","153"
"194","4","4272","11","1","15462.00","9","120"
"197","4","4076","11","1","20326.00","6","142"
"198","4","4023","11","1","18458.00","8","146"
"204","4","4370","11","1","14837.00","5","91"
"206","4","5798","11","1","20702.00","5","149"
"209","4","1386","11","1","17224.00","9","134"
"218","4","569","11","1","14100.00","7","92"
"219","4","5950","11","1","15581.00","9","145"
"220","4","2985","11","1","17053.00","8","160"
"224","4","243","11","1","16856.00","7","96"
"243","4","380","11","1","10554.00","3","79"
"243","4","3742","11","1","16241.00","4","89"
"245","4","156","11","1","15349.00","6","107"
"251","4","606","11","1","14784.00","4","77"
"251","4","2962","11","1","9321.00","5","100"
"265","4","5841","11","1","16369.00","3","68"
"269","4","4394","11","1","11130.00","3","110"
"269","4","4961","11","1","11559.00","6","80"
"277","4","3661","11","1","9214.00","5","117"
"278","4","3318","11","1","15109.00","3","73"
"283","4","1664","11","1","14427.00","6","63"
"287","4","1916","11","1","13812.00","3","73"
"295","4","2706","11","1","12365.00","4","114"
"299","4","5854","11","1","10368.00","6","103"
"300","4","2921","11","1","14751.00","3","70"
"307","4","602","11","1","13494.00","6","62"
"308","4","4637","11","1","16424.00","6","92"
"313","4","3640","11","1","14343.00","6","93"
"317","4","474","11","1","10074.00","6","81"
"320","4","2941","11","1","13422.00","3","62"
"321","4","1933","11","1","14838.00","3","75"
"342","4","3722","11","1","14778.00","5","83"
"354","4","2832","11","1","10907.00","3","59"
"356","4","4970","11","1","12171.00","4","100"
"357","4","2132","11","1","14557.00","5","85"
"361","4","5484","11","1","12778.00","3","99"
"362","4","5495","11","1","8422.00","3","100"
"363","4","4568","11","1","8834.00","3","84"
"364","4","3084","11","1","14665.00","6","84"
"367","4","1668","11","1","8848.00","4","51"
"374","4","944","11","1","11159.00","4","62"
"388","4","5658","11","1","8838.00","5","83"
"396","4","5605","11","1","13335.00","3","90"
"399","4","3837","11","1","9689.00","4","93"
"405","4","4606","11","1","7653.00","5","51"
"408","4","3578","11","1","10530.00","4","57"
"408","4","3644","11","1","7123.00","2","67"
"409","4","2092","11","1","8043.00","3","77"
"416","4","5053","11","1","6997.00","2","74"
"423","4","3495","11","1","8037.00","4","65"
"429","4","28","11","1","12120.00","2","51"
"431","4","2236","11","1","11321.00","2","66"
"433","4","4741","11","1","6058.00","4","46"
"434","4","846","11","1","11626.00","2","63"
"438","4","4616","11","1","8516.00","2","80"
"442","4","765","11","1","9865.00","3","57"
"449","4","3314","11","1","9726.00","5","62"
"451","4","782","11","1","7397.00","2","86"
"452","4","1682","11","1","11698.00","2","87"
"455","4","2401","11","1","5951.00","2","88"
"455","4","3418","11","1","9334.00","3","61"
"457","4","947","11","1","9649.00","3","54"
"463","4","3566","11","1","5966.00","5","87"
"463","4","5881","11","1","11710.00","3","76"
"464","4","1619","11","1","6810.00","2","74"
"464","4","2187","11","1","11972.00","4","72"
"465","4","3254","11","1","8091.00","5","78"
"466","4","2024","11","1","10147.00","2","54"
"468","4","1583","11","1","12049.00","4","65"
"468","4","3064","11","1","12479.00","3","45"
"479","4","4938","11","1","8608.00","4","54"
"491","4","5116","11","1","19882.00","5","109"
"493","4","1349","11","1","20610.00","8","96"
"494","4","3882","11","1","18190.00","5","116"
"498","4","1415","11","1","18167.00","7","137"
"511","4","2958","11","1","13863.00","6","114"
"516","4","3127","11","1","20421.00","6","104"
"520","4","3701","11","1","18663.00","7","126"
"522","4","4924","11","1","22528.00","7","102"
"526","4","229","11","1","21848.00","6","151"
"526","4","5584","11","1","22391.00","9","140"
"532","4","2720","11","1","19479.00","8","159"
"536","4","5778","11","1","20307.00","5","143"
"538","4","1211","11","1","18676.00","7","155"
"547","4","4225","11","1","14241.00","5","151"
"554","4","5399","11","1","20583.00","7","144"
"556","4","4483","11","1","16993.00","9","151"
"557","4","2933","11","1","16331.00","6","128"
"557","4","4692","11","1","13935.00","5","104"
"564","4","276","11","1","17629.00","8","153"
"577","4","1008","11","1","10851.00","5","115"
"577","4","5118","11","1","11091.00","6","78"
"578","4","2385","11","1","15549.00","4","83"
"582","4","1655","11","1","9212.00","4","117"
"593","4","4200","11","1","9724.00","6","117"
"602","4","5375","11","1","13674.00","6","94"
"606","4","4796","11","1","13499.00","3","108"
"620","4","1138","11","1","15547.00","4","81"
"620","4","5783","11","1","16202.00","3","68"
"622","4","3312","11","1","16279.00","3","103"
"630","4","4803","11","1","15963.00","5","61"
"638","4","2926","11","1","10594.00","5","112"
"639","4","307","11","1","16310.00","5","61"
"648","4","3549","11","1","17068.00","5","98"
"650","4","1987","11","1","12959.00","6","101"
"656","4","711","11","1","11710.00","4","71"
"659","4","5151","11","1","8909.00","3","66"
"662","4","953","11","1","10530.00","3","74"
"662","4","4274","11","1","12474.00","5","89"
"677","4","2037","11","1","11687.00","3","92"
"679","4","1370","11","1","14836.00","6","52"
"681","4","2026","11","1","12721.00","4","54"
"683","4","4262","11","1","9155.00","4","70"
"684","4","5213","11","1","10063.00","6","67"
"698","4","5664","11","1","11109.00","6","63"
"703","4","1409","11","1","11337.00","5","84"
"707","4","1380","11","1","14673.00","3","52"
"712","4","2293","11","1","10889.00","5","96"
"716","4","1333","11","1","14079.00","6","92"
"717","4","1984","11","1","11213.00","6","59"
"718","4","4131","11","1","14242.00","3","66"
"733","4","4915","11","1","9886.00","4","68"
"735","4","2849","11","1","13040.00","6","85"
"738","4","2469","11","1","9412.00","3","86"
"744","4","1132","11","1","6666.00","2","77"
"755","4","519","11","1","7261.00","4","45"
"756","4","1187","11","1","6796.00","5","76"
"757","4","480","11","1","11134.00","4","77"
"762","4","3673","11","1","6293.00","4","90"
"765","4","81","11","1","12139.00","2","62"
"770","4","3372","11","1","12564.00","3","89"
"773","4","4308","11","1","5784.00","3","59"
"776","4","6030","11","1","9225.00","2","53"
"777","4","5607","11","1","11395.00","5","56"
"784","4","4456","11","1","11927.00","3","52"
"787","4","973","11","1","11589.00","3","81"
"792","4","3810","11","1","9052.00","4","70"
"794","4","5479","11","1","9711.00","4","78"
"795","4","3733","11","1","11033.00","4","53"
"796","4","4518","11","1","11383.00","5","84"
"807","4","1698","11","1","5858.00","5","80"
"817","4","2246","11","1","6146.00","3","63"
"818","4","4516","11","1","8639.00","4","82"
"834","4","784","11","1","15719.00","5","100"
"835","4","2778","11","1","18689.00","8","120"
"847","4","3030","11","1","22932.00","9","156"
"851","4","238","11","1","14711.00","6","150"
"854","4","2419","11","1","20172.00","8","127"
"860","4","2486","11","1","21043.00","8","98"
"865","4","2497","11","1","17220.00","7","98"
"874","4","549","11","1","15367.00","5","143"
"880","4","5717","11","1","14765.00","9","98"
"881","4","4426","11","1","21229.00","7","125"
"891","4","4409","11","1","20932.00","8","131"
"901","4","3558","11","1","16784.00","5","143"
"905","4","1343","11","1","21838.00","5","154"
"909","4","670","11","1","17197.00","9","132"
"910","4","423","11","1","14176.00","9","112"
"911","4","3794","11","1","17603.00","5","100"
"916","4","53","11","1","19913.00","9","105"
"920","4","3790","11","1","11494.00","3","104"
"922","4","5760","11","1","13113.00","4","106"
"924","4","1812","11","1","12769.00","4","118"
"926","4","71","11","1","10062.00","3","97"
"927","4","5255","11","1","15274.00","6","86"
"928","4","4339","11","1","14936.00","6","79"
"933","4","3387","11","1","14416.00","3","103"
"935","4","3073","11","1","11686.00","5","104"
"936","4","1546","11","1","17028.00","3","79"
"936","4","6013","11","1","10097.00","4","92"
"941","4","5727","11","1","11258.00","5","120"
"948","4","4249","11","1","15020.00","5","76"
"956","4","543","11","1","12372.00","6","101"
"963","4","2761","11","1","10911.00","6","82"
"971","4","5459","11","1","14496.00","4","73"
"978","4","4923","11","1","17136.00","6","107"
"991","4","5606","11","1","14645.00","5","83"
"994","4","3628","11","1","16892.00","5","92"
"994","4","4124","11","1","15451.00","3","106"
"998","4","386","11","1","10857.00","5","102"
"1005","4","710","11","1","13828.00","5","86"
"1005","4","4672","11","1","8679.00","6","80"
"1010","4","5368","11","1","10996.00","6","72"
"1012","4","1833","11","1","11736.00","5","77"
"1016","4","965","11","1","14868.00","3","65"
"1020","4","301","11","1","10108.00","3","76"
"1022","4","5912","11","1","12523.00","5","74"
"1026","4","4585","11","1","14161.00","4","79"
"12","5","3351","11","1","9190.00","5","76"
"13","5","2133","11","1","11217.00","6","100"
"19","5","4213","11","1","9102.00","3","99"
"31","5","4059","11","1","11936.00","4","57"
"48","5","1850","11","1","12278.00","3","76"
"51","5","5078","11","1","9832.00","5","59"
"53","5","832","11","1","7048.00","4","68"
"60","5","2934","11","1","9140.00","5","98"
"62","5","1323","11","1","10906.00","4","96"
"65","5","2145","11","1","12960.00","5","53"
"66","5","3204","11","1","7817.00","5","54"
"75","5","4739","11","1","7150.00","2","49"
"78","5","1254","11","1","8238.00","3","69"
"84","5","3706","11","1","8175.00","2","55"
"88","5","2866","11","1","7989.00","5","70"
"91","5","1605","11","1","9011.00","4","71"
"98","5","1056","11","1","10683.00","5","75"
"107","5","4645","11","1","9859.00","5","58"
"117","5","5718","11","1","10543.00","3","87"
"124","5","327","11","1","7456.00","5","80"
"136","5","3756","11","1","5102.00","4","47"
"139","5","4171","11","1","10853.00","3","77"
"142","5","2838","11","1","6423.00","2","68"
"146","5","3480","11","1","5835.00","3","73"
"147","5","6016","11","1","6264.00","2","74"
"151","5","305","11","1","19225.00","7","140"
"154","5","4355","11","1","16700.00","5","110"
"170","5","5331","11","1","18635.00","6","127"
"174","5","4371","11","1","13976.00","9","105"
"175","5","2713","11","1","19590.00","6","95"
"177","5","4510","11","1","15739.00","8","112"
"187","5","1448","11","1","15712.00","9","114"
"190","5","2180","11","1","15688.00","8","159"
"199","5","3634","11","1","13805.00","7","104"
"199","5","4388","11","1","13582.00","6","103"
"200","5","4066","11","1","17061.00","9","100"
